policyID,statecode,county,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2012,hu_site_deductible,point_latitude,line,construction,point_granularity
573897,FL,MIAMI DADE COUNTY,72454.82,0,0,53586.43,0,25.651934,Residential,Wood,1
563705,FL,MIAMI DADE COUNTY,105415.83,0,0,145362.53,0,25.651934,Residential,Wood,1
173738,FL,MIAMI DADE COUNTY,1894283.82,0,0,2515366.44,0,25.676535,Commercial,Reinforced Masonry,3
983692,FL,MIAMI DADE COUNTY,1276341.3,0,1276341.3,1871772.39,0,25.676535,Residential,Masonry,3
723700,FL,MIAMI DADE COUNTY,1041659.19,0,0,1794362.12,0,25.676535,Residential,Masonry,3
264801,FL,MIAMI DADE COUNTY,386029.8,0,386029.8,571804.33,0,25.686085,Residential,Masonry,1
154165,FL,MIAMI DADE COUNTY,1969612.11,0,0,2638295.42,0,25.65984,Commercial,Reinforced Masonry,1
261954,FL,MIAMI DADE COUNTY,1043982.54,0,0,1043878.14,0,25.65984,Residential,Masonry,1
204405,FL,MIAMI DADE COUNTY,112679.1,0,0,146362.83,0,25.68866,Residential,Wood,1
996358,FL,MIAMI DADE COUNTY,45792.85,0,0,68666.29,0,25.668234,Residential,Wood,3
157245,FL,MIAMI DADE COUNTY,137378.56,0,0,148417.2,0,25.668234,Residential,Wood,3
409259,FL,MIAMI DADE COUNTY,144247.49,0,0,245775.22,0,25.668234,Residential,Wood,3
562965,FL,MIAMI DADE COUNTY,26926.2,0,0,41815.04,0,25.668234,Residential,Wood,3
444250,FL,MIAMI DADE COUNTY,45792.85,0,0,38334.11,0,25.673948,Residential,Wood,1
649773,FL,MIAMI DADE COUNTY,15569.57,0,0,14258.77,0,25.673948,Residential,Wood,1
371940,FL,MIAMI DADE COUNTY,1250282.27,0,0,1141300.16,0,25.671371,Residential,Masonry,3
209754,FL,MIAMI DADE COUNTY,10532.36,0,0,13546.8,0,25.673948,Residential,Wood,1
248183,FL,MIAMI DADE COUNTY,45792.85,0,0,57720.98,0,25.668234,Residential,Wood,3
346708,FL,MIAMI DADE COUNTY,82427.14,0,0,124851.39,0,25.673948,Residential,Wood,1
627575,FL,MIAMI DADE COUNTY,77847.85,0,0,90813.41,0,25.673948,Residential,Wood,1
160964,FL,MIAMI DADE COUNTY,228964.27,0,0,308890.2,0,25.673948,Residential,Wood,1
729234,FL,MIAMI DADE COUNTY,183171.41,0,0,285109.97,0,25.668234,Residential,Wood,3
582735,FL,MIAMI DADE COUNTY,54951.42,0,0,76189.05,0,25.668303,Residential,Wood,3
885401,FL,MIAMI DADE COUNTY,68689.28,0,0,67128.38,0,25.674219,Residential,Wood,1
439637,FL,MIAMI DADE COUNTY,18317.14,0,0,22521.07,0,25.650745,Residential,Wood,1
651103,FL,MIAMI DADE COUNTY,426033.81,0,0,364258.91,0,25.674219,Residential,Masonry,1
147657,FL,MIAMI DADE COUNTY,64109.99,0,0,66647.72,0,25.650745,Residential,Wood,1
561314,FL,MIAMI DADE COUNTY,812594.18,0,0,958682.36,0,25.668234,Residential,Masonry,3
690713,FL,MIAMI DADE COUNTY,183171.41,0,0,181118.06,0,25.655075,Residential,Wood,1
294911,FL,MIAMI DADE COUNTY,137378.56,0,0,205278.6,0,25.655075,Residential,Wood,1
771858,FL,MIAMI DADE COUNTY,416875.24,0,0,638787.1,0,25.655075,Residential,Masonry,1
381998,FL,MIAMI DADE COUNTY,155924.66,0,0,212018.56,0,25.655075,Residential,Wood,1
722136,FL,MIAMI DADE COUNTY,805954.21,0,0,926138.11,0,25.655075,Residential,Masonry,1
203933,FL,MIAMI DADE COUNTY,18317.14,0,0,17151.99,0,25.655075,Residential,Wood,1
581962,FL,MIAMI DADE COUNTY,3915000,0,3915000,5609004.84,195750,25.671219,Commercial,Reinforced Masonry,1
561009,FL,MIAMI DADE COUNTY,42210000,42210000,42210000,67860000,0,25.688498,Commercial,Steel Frame,1
706785,FL,MIAMI DADE COUNTY,5957395.2,5957395.2,5957395.2,5399783.01,0,25.688526,Commercial,Reinforced Masonry,1
649167,FL,MIAMI DADE COUNTY,8598907.8,0,0,14040000,0,25.688566,Commercial,Reinforced Masonry,1
352359,FL,MIAMI DADE COUNTY,318103.8,0,0,430814.34,0,25.666395,Residential,Wood,1
180094,FL,MIAMI DADE COUNTY,557931.78,0,0,524065.32,0,25.674845,Residential,Masonry,3
410011,FL,MIAMI DADE COUNTY,557931.78,0,0,525553.33,0,25.65257,Residential,Masonry,3
208335,FL,MIAMI DADE COUNTY,21420000,0,0,24930000,0,25.685913,Commercial,Reinforced Concrete,1
668115,FL,MIAMI DADE COUNTY,336086.24,0,0,534780.42,0,25.677225,Residential,Wood,1
754551,FL,MIAMI DADE COUNTY,161342.21,0,0,187869.29,0,25.677225,Residential,Wood,1
949463,FL,MIAMI DADE COUNTY,389042.92,0,0,632350.36,0,25.677225,Residential,Masonry,1
578884,FL,MIAMI DADE COUNTY,221455.2,0,0,178766.17,0,25.677225,Residential,Wood,1
649260,FL,MIAMI DADE COUNTY,50862.35,0,0,68628.57,0,25.677225,Residential,Wood,1
484026,FL,MIAMI DADE COUNTY,394359.03,0,0,327750.21,0,25.68018,Residential,Masonry,1
566853,FL,MIAMI DADE COUNTY,107734.96,0,0,177802.44,0,25.68018,Residential,Wood,1
738793,FL,MIAMI DADE COUNTY,3329521.65,0,0,4829837.41,0,25.68018,Commercial,Reinforced Masonry,1
524558,FL,MIAMI DADE COUNTY,54960.44,0,0,86513.23,0,25.68018,Residential,Wood,1
913885,FL,MIAMI DADE COUNTY,43093.98,0,0,38184.46,0,25.68018,Residential,Wood,1
182147,FL,MIAMI DADE COUNTY,41041.89,0,0,31677.32,0,25.68018,Residential,Wood,1
690728,FL,MIAMI DADE COUNTY,221455.2,0,0,245916.25,0,25.68018,Residential,Wood,1
888244,FL,MIAMI DADE COUNTY,221455.2,0,0,272877.1,0,25.68018,Residential,Wood,1
851914,FL,MIAMI DADE COUNTY,221455.2,0,0,222160.31,0,25.68018,Residential,Wood,1
265186,FL,MIAMI DADE COUNTY,65577.8,0,0,55595.55,0,25.68018,Residential,Wood,1
663572,FL,MIAMI DADE COUNTY,65577.8,0,0,95890.49,0,25.68018,Residential,Wood,1
781011,FL,MIAMI DADE COUNTY,209726.21,0,0,266549.43,0,25.68018,Residential,Wood,1
422964,FL,MIAMI DADE COUNTY,68403.15,0,0,101288.1,0,25.68018,Residential,Wood,1
247958,FL,MIAMI DADE COUNTY,22585,0,0,34780.89,0,25.6685,Residential,Wood,3
784706,FL,MIAMI DADE COUNTY,16982.78,0,0,14143.97,0,25.6851,Residential,Wood,1
451444,FL,MIAMI DADE COUNTY,115179.17,0,0,127057.6,0,25.64726,Residential,Wood,1
110308,FL,MIAMI DADE COUNTY,97794.91,0,0,114228.75,0,25.686934,Residential,Wood,1
856070,FL,MIAMI DADE COUNTY,2989447.14,0,0,2951750.21,0,25.6685,Commercial,Reinforced Masonry,4
558520,FL,MIAMI DADE COUNTY,843095.25,0,0,1178141.3,0,25.6685,Residential,Masonry,4
173643,FL,MIAMI DADE COUNTY,770331.28,0,0,1146137.4,0,25.68346,Residential,Masonry,1
372529,FL,MIAMI DADE COUNTY,729654.26,0,0,1119683.64,0,25.685061,Residential,Masonry,1
804765,FL,MIAMI DADE COUNTY,10620000,0,0,12780000,0,25.673828,Commercial,Reinforced Concrete,1
329397,FL,MIAMI DADE COUNTY,798789.24,0,0,753114.47,0,25.688389,Residential,Masonry,1
993434,FL,MIAMI DADE COUNTY,168300000,0,0,234000000,0,25.688786,Commercial,Steel Frame,1
413368,FL,MIAMI DADE COUNTY,10080000,0,0,16020000,0,25.64699,Commercial,Reinforced Concrete,1
301102,FL,MIAMI DADE COUNTY,17640000,0,0,18450000,0,25.688786,Commercial,Reinforced Concrete,1
339706,FL,MIAMI DADE COUNTY,517030.38,0,0,833224.44,0,25.61028,Residential,Masonry,1
761155,FL,MIAMI DADE COUNTY,537379.78,0,0,640939.32,0,25.61028,Residential,Masonry,1
178284,FL,MIAMI DADE COUNTY,1209395.7,1209395.7,1209395.7,1911561.17,0,25.600519,Residential,Masonry,3
270766,FL,MIAMI DADE COUNTY,13680000,0,13680000,16110000,0,25.5913,Commercial,Reinforced Concrete,3
849296,FL,MIAMI DADE COUNTY,2591821.98,0,0,3762081.44,0,25.6281,Commercial,Reinforced Masonry,1
290892,FL,MIAMI DADE COUNTY,924.66,0,0,858.82,0,25.62562,Residential,Wood,1
793936,FL,MIAMI DADE COUNTY,2773.98,0,0,4017.51,0,25.598818,Residential,Wood,1
441232,FL,MIAMI DADE COUNTY,162740.16,0,0,219611.34,0,25.598818,Residential,Wood,1
824310,FL,MIAMI DADE COUNTY,924.66,0,0,1206.14,0,25.598818,Residential,Wood,1
884028,FL,MIAMI DADE COUNTY,485446.5,0,485446.5,604507.11,0,25.598818,Residential,Masonry,1
707278,FL,MIAMI DADE COUNTY,72123.48,0,0,103972.05,0,25.598818,Residential,Wood,1
522223,FL,MIAMI DADE COUNTY,576987.84,0,0,571264.12,0,25.620104,Residential,Masonry,1
209181,FL,MIAMI DADE COUNTY,98938.62,0,0,107174.27,0,25.620104,Residential,Wood,1
406999,FL,MIAMI DADE COUNTY,130377.06,0,0,164012.26,0,25.594982,Residential,Wood,1
315477,FL,MIAMI DADE COUNTY,2680589.34,0,0,3534598.3,0,25.595915,Commercial,Reinforced Masonry,1
171764,FL,MIAMI DADE COUNTY,15570000,0,0,17820000,0,25.59026,Commercial,Reinforced Concrete,3
940660,FL,MIAMI DADE COUNTY,595161,595161,595161,481743.55,0,25.59026,Residential,Masonry,3
767459,FL,MIAMI DADE COUNTY,19620000,0,0,20970000,0,25.587704,Commercial,Reinforced Concrete,1
919173,FL,MIAMI DADE COUNTY,458781.57,0,0,439879.77,0,25.587498,Residential,Masonry,1
496479,FL,MIAMI DADE COUNTY,72256.86,0,0,75570.2,0,25.587498,Residential,Wood,1
284638,FL,MIAMI DADE COUNTY,53450.28,0,0,80394.14,0,25.587498,Residential,Wood,1
181991,FL,MIAMI DADE COUNTY,208654.06,0,0,269739.62,0,25.587498,Residential,Wood,1
756836,FL,MIAMI DADE COUNTY,557742.24,0,0,944503.02,0,25.620584,Residential,Masonry,1
443955,FL,MIAMI DADE COUNTY,860143.05,0,0,1142846.27,0,25.620584,Residential,Masonry,1
294716,FL,MIAMI DADE COUNTY,1110041.01,0,0,1141209.85,0,25.620584,Residential,Masonry,1
325365,FL,MIAMI DADE COUNTY,371965.23,0,0,597562.14,0,25.620584,Residential,Masonry,1
386925,FL,MIAMI DADE COUNTY,583035.57,0,0,659121.71,0,25.629385,Residential,Masonry,1
340965,FL,MIAMI DADE COUNTY,525633.48,0,0,579895.68,0,25.629385,Residential,Masonry,1
160943,FL,MIAMI DADE COUNTY,4371623.37,0,0,5382342.69,0,25.629385,Commercial,Reinforced Masonry,1
520501,FL,MIAMI DADE COUNTY,723379.41,0,0,607291.48,0,25.629385,Residential,Masonry,1
362928,FL,MIAMI DADE COUNTY,298946.7,0,298946.7,395657.15,0,25.629385,Residential,Wood,1
774761,FL,MIAMI DADE COUNTY,151200,0,151200,217310.69,0,25.629385,Residential,Wood,1
104592,FL,MIAMI DADE COUNTY,91756.31,0,0,126898.25,0,25.629385,Residential,Wood,1
653699,FL,MIAMI DADE COUNTY,1061100,0,1061100,1333420.7,0,25.628519,Residential,Masonry,1
600710,FL,MIAMI DADE COUNTY,1127301.93,0,0,968927.28,0,25.58655,Residential,Masonry,1
371592,FL,MIAMI DADE COUNTY,2220584.13,0,0,1778756.73,0,25.58655,Commercial,Reinforced Masonry,1
595922,FL,MIAMI DADE COUNTY,391473.81,0,0,393965.15,0,25.58655,Residential,Masonry,1
542303,FL,MIAMI DADE COUNTY,218552.26,0,0,332260.62,0,25.58655,Residential,Wood,1
310376,FL,MIAMI DADE COUNTY,1119450.87,0,0,1418030.81,0,25.61154,Residential,Masonry,1
821664,FL,MIAMI DADE COUNTY,840451.95,0,0,1389771.34,0,25.61154,Residential,Masonry,1
785012,FL,MIAMI DADE COUNTY,817001.64,0,0,1009421.87,0,25.61154,Residential,Masonry,1
366028,FL,MIAMI DADE COUNTY,45468.54,0,0,52352.48,0,25.61154,Residential,Wood,1
487855,FL,MIAMI DADE COUNTY,340498.08,0,0,554058.48,0,25.587132,Residential,Wood,1
998603,FL,MIAMI DADE COUNTY,159163.06,0,0,241323.03,0,25.587132,Residential,Wood,1
595763,FL,MIAMI DADE COUNTY,9900000,0,0,12060000,0,25.613625,Commercial,Reinforced Concrete,1
573455,FL,MIAMI DADE COUNTY,1089380.34,0,0,1829426.91,0,25.601645,Residential,Masonry,1
373270,FL,MIAMI DADE COUNTY,1968633.81,0,0,2199357.69,0,25.601645,Commercial,Reinforced Masonry,1
200635,FL,MIAMI DADE COUNTY,3445725.33,0,0,3082745.73,0,25.601645,Commercial,Reinforced Masonry,1
360385,FL,MIAMI DADE COUNTY,1404292.5,0,1404292.5,1629069.17,0,25.601645,Residential,Masonry,1
548967,FL,MIAMI DADE COUNTY,1171800,0,1171800,2088194.47,0,25.623642,Residential,Masonry,3
772760,FL,MIAMI DADE COUNTY,453600,0,453600,503857.97,0,25.620676,Residential,Masonry,1
405387,FL,MIAMI DADE COUNTY,1962917.73,0,0,2478379.93,0,25.590925,Commercial,Reinforced Masonry,1
424353,FL,MIAMI DADE COUNTY,1494554.49,0,0,1609186.82,0,25.590925,Residential,Masonry,1
790166,FL,MIAMI DADE COUNTY,706994.46,0,0,1095031.9,0,25.590925,Residential,Masonry,1
189570,FL,MIAMI DADE COUNTY,1493480.43,0,0,2351622.34,0,25.590925,Residential,Masonry,1
677979,FL,MIAMI DADE COUNTY,634411.44,0,0,891297.32,0,25.590925,Residential,Masonry,1
444066,FL,MIAMI DADE COUNTY,150660,0,150660,191522.91,0,25.590925,Residential,Wood,1
520572,FL,MIAMI DADE COUNTY,2096082.59,0,0,2337781.88,0,25.597851,Commercial,Reinforced Masonry,1
185117,FL,MIAMI DADE COUNTY,20455.95,0,0,24780.17,0,25.607,Residential,Wood,3
329010,FL,MIAMI DADE COUNTY,35358.66,0,0,46701.71,0,25.6315,Residential,Wood,1
573872,FL,MIAMI DADE COUNTY,118644.11,0,0,159124.53,0,25.6315,Residential,Wood,1
725716,FL,MIAMI DADE COUNTY,932735.23,0,0,1141130.66,0,25.6315,Residential,Masonry,1
690188,FL,MIAMI DADE COUNTY,50663.23,0,0,40641.89,0,25.6315,Residential,Wood,1
743460,FL,MIAMI DADE COUNTY,1389.11,0,0,1963.53,0,25.581177,Residential,Wood,1
716155,FL,MIAMI DADE COUNTY,42590.33,0,0,57511,0,25.581177,Residential,Wood,1
153718,FL,MIAMI DADE COUNTY,12189.67,0,0,9818.34,0,25.581177,Residential,Wood,1
439933,FL,MIAMI DADE COUNTY,762.6,0,0,816.65,0,25.59285,Residential,Wood,1
377379,FL,MIAMI DADE COUNTY,20103.32,0,0,29086.45,0,25.59285,Residential,Wood,1
245688,FL,MIAMI DADE COUNTY,30513.91,0,0,35281.64,0,25.59285,Residential,Wood,1
574922,FL,MIAMI DADE COUNTY,10052.57,0,0,17226.09,0,25.59285,Residential,Wood,1
234251,FL,MIAMI DADE COUNTY,10959.47,0,0,10496.8,0,25.59285,Residential,Wood,1
354736,FL,MIAMI DADE COUNTY,399107.4,0,0,479235.4,0,25.581177,Residential,Masonry,1
781762,FL,MIAMI DADE COUNTY,5575.63,0,0,4340.21,0,25.59738,Residential,Wood,1
755908,FL,MIAMI DADE COUNTY,26957.56,0,0,32563.65,0,25.59738,Residential,Wood,1
607261,FL,MIAMI DADE COUNTY,85840.06,0,0,103711.61,0,25.59738,Residential,Wood,1
888148,FL,MIAMI DADE COUNTY,18181.76,0,0,28342.39,0,25.581177,Residential,Wood,1
494996,FL,MIAMI DADE COUNTY,2493.28,0,0,3085.68,0,25.59738,Residential,Wood,1
848987,FL,MIAMI DADE COUNTY,421939.63,0,0,639499.3,0,25.581177,Residential,Masonry,1
474937,FL,MIAMI DADE COUNTY,2101.48,0,0,3637.62,0,25.581177,Residential,Wood,1
585940,FL,MIAMI DADE COUNTY,93776.54,0,0,139835.08,0,25.581177,Residential,Wood,1
659106,FL,MIAMI DADE COUNTY,19111.49,0,0,29527.25,0,25.581177,Residential,Wood,1
356172,FL,MIAMI DADE COUNTY,16694.01,0,0,18302.08,0,25.581177,Residential,Wood,1
895360,FL,MIAMI DADE COUNTY,5216.71,0,0,6408.36,0,25.581177,Residential,Wood,1
931120,FL,MIAMI DADE COUNTY,3339000,0,3339000,2557881.02,166950,25.61286,Commercial,Reinforced Masonry,3
849676,FL,MIAMI DADE COUNTY,495000,0,495000,419608.04,24750,25.603054,Residential,Masonry,3
738324,FL,MIAMI DADE COUNTY,225000,0,225000,227886.75,11250,25.60176,Residential,Wood,3
461404,FL,MIAMI DADE COUNTY,2385000,0,2385000,3196062.18,119250,25.60973,Commercial,Reinforced Masonry,1
299232,FL,MIAMI DADE COUNTY,3266965.43,0,0,2837712.31,0,25.610281,Commercial,Reinforced Masonry,3
963583,FL,MIAMI DADE COUNTY,21764.54,0,0,21969.13,0,25.620584,Residential,Wood,1
549594,FL,MIAMI DADE COUNTY,537791.51,0,0,504847.48,0,25.603371,Residential,Masonry,1
993359,FL,MIAMI DADE COUNTY,28304.63,0,0,44691.88,0,25.602552,Residential,Wood,1
425049,FL,MIAMI DADE COUNTY,992698.24,0,0,1674660.09,0,25.616106,Residential,Masonry,1
748904,FL,MIAMI DADE COUNTY,285013.13,0,0,259302.66,0,25.616106,Residential,Wood,1
815693,FL,MIAMI DADE COUNTY,446107.5,0,446107.5,526977.87,0,25.616106,Residential,Masonry,1
867957,FL,MIAMI DADE COUNTY,299263.78,0,0,283589.84,0,25.616106,Residential,Wood,1
646226,FL,MIAMI DADE COUNTY,79786.33,0,0,102264.69,0,25.616106,Residential,Wood,1
846147,FL,MIAMI DADE COUNTY,936825.75,0,0,832485.85,0,25.616106,Residential,Masonry,1
124495,FL,MIAMI DADE COUNTY,21859.27,0,0,27970.44,0,25.623684,Residential,Wood,1
213366,FL,MIAMI DADE COUNTY,396453.26,0,0,602708.86,0,25.623684,Residential,Masonry,1
381384,FL,MIAMI DADE COUNTY,90210.07,0,0,135548.76,0,25.623684,Residential,Wood,1
221084,FL,MIAMI DADE COUNTY,95169.6,0,95169.6,141836.58,0,25.62888,Residential,Wood,3
815514,FL,MIAMI DADE COUNTY,90107.73,0,0,144831.41,0,25.62888,Residential,Wood,3
386286,FL,MIAMI DADE COUNTY,176395.86,0,0,228863.05,0,25.62888,Residential,Wood,3
744283,FL,MIAMI DADE COUNTY,43093.98,0,0,55248.64,0,25.62888,Residential,Wood,3
877834,FL,MIAMI DADE COUNTY,221455.2,0,0,314032.33,0,25.62888,Residential,Wood,3
927973,FL,MIAMI DADE COUNTY,21347.48,0,0,32478.74,0,25.62888,Residential,Wood,3
225569,FL,MIAMI DADE COUNTY,43093.98,0,0,51240.13,0,25.62888,Residential,Wood,3
375874,FL,MIAMI DADE COUNTY,60381.85,0,0,44165.82,0,25.6073,Residential,Wood,3
526164,FL,MIAMI DADE COUNTY,19517.7,0,0,23380.95,0,25.61119,Residential,Wood,3
762992,FL,MIAMI DADE COUNTY,78974.41,0,0,122649.79,0,25.61119,Residential,Wood,3
233166,FL,MIAMI DADE COUNTY,129600,129600,129600,201658.9,6480,25.61007,Residential,Wood,3
801545,FL,MIAMI DADE COUNTY,678352.5,678352.5,678352.5,1010202.54,0,25.6073,Residential,Masonry,4
163206,FL,MIAMI DADE COUNTY,551242.81,0,0,442950.06,0,25.59051,Residential,Masonry,1
389099,FL,MIAMI DADE COUNTY,782812.8,0,0,630295.82,0,25.644503,Residential,Masonry,1
119051,FL,MIAMI DADE COUNTY,34201.58,0,0,46951.92,0,25.644503,Residential,Wood,1
605162,FL,MIAMI DADE COUNTY,22348.5,0,0,29383.69,0,25.644503,Residential,Wood,1
571576,FL,MIAMI DADE COUNTY,1068066.01,0,0,1068183.5,0,25.63587,Residential,Masonry,1
412830,FL,MIAMI DADE COUNTY,211.88,0,0,179.22,0,25.7482,Residential,Wood,3
975310,FL,MIAMI DADE COUNTY,276946.98,0,0,412961.19,0,25.7738,Residential,Wood,4
688168,FL,MIAMI DADE COUNTY,1920053.19,0,0,1574330.33,0,25.7738,Commercial,Reinforced Masonry,4
981219,FL,MIAMI DADE COUNTY,524661.44,0,0,663181.51,0,25.7738,Residential,Masonry,4
148958,FL,MIAMI DADE COUNTY,69097.11,0,0,77963.31,0,25.7738,Residential,Wood,4
397356,FL,MIAMI DADE COUNTY,1058138.22,0,0,886728.29,0,25.7738,Residential,Masonry,4
562113,FL,MIAMI DADE COUNTY,577650.33,0,0,675971.04,0,25.7738,Residential,Masonry,4
504449,FL,MIAMI DADE COUNTY,1890848.22,0,0,2399032.59,0,25.7738,Commercial,Reinforced Masonry,4
734550,FL,MIAMI DADE COUNTY,170430.72,0,0,207904.69,0,25.7738,Residential,Wood,4
946022,FL,MIAMI DADE COUNTY,250383.68,0,0,206236.03,0,25.7738,Residential,Wood,4
159172,FL,MIAMI DADE COUNTY,860243.95,0,0,754729.87,0,25.95726,Residential,Masonry,1
240587,FL,MIAMI DADE COUNTY,73973.48,0,0,80113.28,0,25.95726,Residential,Wood,1
859568,FL,MIAMI DADE COUNTY,82339.26,0,0,74632.31,0,25.9387,Residential,Wood,4
461915,FL,MIAMI DADE COUNTY,86649.58,0,0,116165.89,0,25.9387,Residential,Wood,3
132063,FL,MIAMI DADE COUNTY,1789721.47,0,0,2189974.78,0,25.94246,Residential,Masonry,1
221386,FL,MIAMI DADE COUNTY,41040000,0,0,35100000,0,25.937826,Commercial,Steel Frame,1
157089,FL,MIAMI DADE COUNTY,40685.04,0,0,30387.66,0,25.937826,Residential,Wood,1
943246,FL,MIAMI DADE COUNTY,26640000,0,0,32850000,0,25.915651,Commercial,Reinforced Concrete,1
398449,FL,MIAMI DADE COUNTY,114566.4,0,114566.4,109203.55,0,25.915556,Residential,Wood,1
114746,FL,MIAMI DADE COUNTY,4920704.28,0,0,7158502.81,0,25.947201,Commercial,Reinforced Masonry,1
123736,FL,MIAMI DADE COUNTY,427500,427500,427500,403968.26,21375,25.930616,Residential,Masonry,3
688213,FL,MIAMI DADE COUNTY,447312.6,0,0,534728.66,0,25.93077,Residential,Masonry,1
665338,FL,MIAMI DADE COUNTY,54367.89,0,0,52731.58,0,25.9387,Residential,Wood,1
117941,FL,MIAMI DADE COUNTY,23205.12,0,0,31624.31,0,25.93124,Residential,Wood,1
366474,FL,MIAMI DADE COUNTY,14498.1,0,0,16359.25,0,25.93124,Residential,Wood,1
602568,FL,MIAMI DADE COUNTY,370680.66,0,0,358907.84,0,25.915556,Residential,Masonry,1
365303,FL,MIAMI DADE COUNTY,40975.67,0,0,51399.88,0,25.945475,Residential,Wood,1
248393,FL,MIAMI DADE COUNTY,687978,0,0,765802.76,34398.9,25.94773,Residential,Masonry,1
697455,FL,MIAMI DADE COUNTY,413236.24,0,0,649285.05,0,25.915195,Residential,Masonry,1
499853,FL,MIAMI DADE COUNTY,113219.59,0,0,144558.77,0,25.939922,Residential,Wood,1
130899,FL,MIAMI DADE COUNTY,59101.99,0,0,72976.31,0,25.91993,Residential,Wood,1
232066,FL,MIAMI DADE COUNTY,525041.26,0,0,542582.89,0,25.91993,Residential,Masonry,1
597145,FL,MIAMI DADE COUNTY,11476.12,0,0,9166.2,0,25.93788,Residential,Wood,1
562726,FL,MIAMI DADE COUNTY,129281.95,0,0,141352.36,0,25.93788,Residential,Wood,1
513363,FL,MIAMI DADE COUNTY,139337.22,0,0,177423.37,0,25.93788,Residential,Wood,1
896042,FL,MIAMI DADE COUNTY,139337.22,0,0,210677.87,0,25.93788,Residential,Wood,1
911215,FL,MIAMI DADE COUNTY,14638.27,0,0,23099.86,0,25.93788,Residential,Wood,1
601531,FL,MIAMI DADE COUNTY,835544.48,0,0,915947.25,0,25.93788,Residential,Masonry,1
384641,FL,MIAMI DADE COUNTY,23941.1,0,0,32298.65,0,25.93788,Residential,Wood,1
189948,FL,MIAMI DADE COUNTY,23941.1,0,0,21532.99,0,25.93788,Residential,Wood,1
669218,FL,MIAMI DADE COUNTY,221455.2,0,0,181433.81,0,25.93788,Residential,Wood,1
435998,FL,MIAMI DADE COUNTY,29142.78,0,0,23264.79,0,25.93788,Residential,Wood,1
297268,FL,MIAMI DADE COUNTY,43718.54,0,0,56054.86,0,25.93788,Residential,Wood,1
147997,FL,MIAMI DADE COUNTY,43718.54,0,0,36163.97,0,25.93788,Residential,Wood,1
747320,FL,MIAMI DADE COUNTY,163944.51,0,0,238573.68,0,25.93788,Residential,Wood,1
509812,FL,MIAMI DADE COUNTY,11400.53,0,0,13469.26,0,25.93788,Residential,Wood,1
914997,FL,MIAMI DADE COUNTY,54802.82,0,0,70041.95,0,25.91745,Residential,Wood,1
940061,FL,MIAMI DADE COUNTY,147185.14,0,0,164435.24,0,25.91745,Residential,Wood,1
989738,FL,MIAMI DADE COUNTY,83299.55,0,0,89447.06,0,25.930185,Residential,Wood,3
687725,FL,MIAMI DADE COUNTY,83299.55,0,0,106704.06,0,25.932539,Residential,Wood,1
213817,FL,MIAMI DADE COUNTY,4524950.35,0,0,6353030.29,0,25.938627,Commercial,Reinforced Masonry,3
296131,FL,MIAMI DADE COUNTY,2938739.32,0,0,4327705.07,0,25.94065,Commercial,Reinforced Masonry,1
732391,FL,MIAMI DADE COUNTY,1175898.91,0,0,1086333.04,0,25.9387,Residential,Masonry,4
265011,FL,MIAMI DADE COUNTY,382291.33,0,0,436601.16,0,25.915095,Residential,Masonry,3
183566,FL,MIAMI DADE COUNTY,382291.33,0,0,620974.92,0,25.90459,Residential,Masonry,3
974359,FL,MIAMI DADE COUNTY,382291.33,0,0,403997.83,0,25.898815,Residential,Masonry,3
215451,FL,MIAMI DADE COUNTY,1606676.72,0,0,1616901.61,0,25.923685,Residential,Masonry,1
147621,FL,MIAMI DADE COUNTY,673358.35,0,0,700355.98,0,25.953438,Residential,Masonry,1
823064,FL,MIAMI DADE COUNTY,3591244.51,0,0,4661040.34,0,25.944374,Commercial,Reinforced Masonry,1
996782,FL,MIAMI DADE COUNTY,2300641.02,0,0,3718203.98,0,25.944374,Commercial,Reinforced Masonry,1
281039,FL,MIAMI DADE COUNTY,0,0,45000,47623.68,0,25.940294,Residential,Wood,1
568115,FL,MIAMI DADE COUNTY,58500,0,58500,75995.13,1170,25.944393,Residential,Wood,1
691706,FL,MIAMI DADE COUNTY,520576.87,0,0,753884.85,0,25.88132,Residential,Masonry,1
712296,FL,MIAMI DADE COUNTY,143063.64,0,0,113832.16,0,25.880325,Residential,Wood,1
547593,FL,MIAMI DADE COUNTY,45000,45000,45000,41495.85,0,25.896904,Residential,Wood,1
869669,FL,MIAMI DADE COUNTY,8321.94,0,0,11289.54,0,25.89409,Residential,Wood,1
708155,FL,MIAMI DADE COUNTY,522432.9,0,522432.9,753130.91,0,25.908737,Residential,Masonry,1
811870,FL,MIAMI DADE COUNTY,522432.9,0,522432.9,695232.81,0,25.908737,Residential,Masonry,1
979482,FL,MIAMI DADE COUNTY,307911.78,0,0,373647.25,0,25.910156,Residential,Wood,1
645483,FL,MIAMI DADE COUNTY,37911.06,0,0,36010.43,0,25.908737,Residential,Wood,1
389882,FL,MIAMI DADE COUNTY,6472.62,0,0,5186.9,0,25.908737,Residential,Wood,1
710649,FL,MIAMI DADE COUNTY,18493.2,0,18493.2,28571.99,0,25.88971,Residential,Wood,1
995487,FL,MIAMI DADE COUNTY,141472.98,0,0,197535.61,0,25.88971,Residential,Wood,1
803561,FL,MIAMI DADE COUNTY,6472.62,0,0,9506.98,0,25.88971,Residential,Wood,1
